,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
19377,-117.198,33.624,24,05,2006,no,Brassica tournefortii Gouan,144,POINT (-117.198 33.624),6
19378,-116.95,33.817,24,05,1999,no,Brassica tournefortii Gouan,144,POINT (-116.95 33.817),6
19379,-116.277,34.268,23,05,1991,no,Brassica tournefortii Gouan,143,POINT (-116.277 34.268),7
19380,-116.844,33.741,16,05,2005,no,Brassica tournefortii Gouan,136,POINT (-116.844 33.741),6
19381,-117.383,33.983,15,05,1994,no,Brassica tournefortii Gouan,135,POINT (-117.383 33.983),6
19382,-117.383,33.983,15,05,1994,no,Brassica tournefortii Gouan,135,POINT (-117.383 33.983),6
19383,-120.633,35.02,13,05,1975,no,Brassica tournefortii Gouan,133,POINT (-120.633 35.02),4
19384,-118.45,34.449,11,05,2005,no,Brassica tournefortii Gouan,131,POINT (-118.45 34.449),6
19385,-114.415,34.327,09,05,2004,no,Brassica tournefortii Gouan,130,POINT (-114.415 34.327),7
19386,-117.666,34.159,09,05,1992,no,Brassica tournefortii Gouan,130,POINT (-117.666 34.159),6
19387,-117.278,33.851,04,05,2005,no,Brassica tournefortii Gouan,124,POINT (-117.278 33.851),6
19388,-120.738,36.584,04,05,2008,no,Brassica tournefortii Gouan,125,POINT (-120.738 36.584),5
19389,-117.1,33.467,03,05,2000,no,Brassica tournefortii Gouan,124,POINT (-117.1 33.467),6
19390,-116.871,33.477,02,05,1991,no,Brassica tournefortii Gouan,122,POINT (-116.871 33.477),6
19391,-116.298,34.252,02,05,1991,no,Brassica tournefortii Gouan,122,POINT (-116.298 34.252),7
19392,-116.583,33.875,29,04,1968,no,Brassica tournefortii Gouan,120,POINT (-116.583 33.875),7
19393,-115.851,33.119,27,04,2001,no,Brassica tournefortii Gouan,117,POINT (-115.851 33.119),7
19394,-114.456,34.298,26,04,2004,no,Brassica tournefortii Gouan,117,POINT (-114.456 34.298),7
19395,-116.043,34.798,23,04,2010,no,Brassica tournefortii Gouan,113,POINT (-116.043 34.798),7
19396,-116.65,34.393,23,04,2008,no,Brassica tournefortii Gouan,114,POINT (-116.65 34.393),7
19397,-116.304,33.778,17,04,1980,no,Brassica tournefortii Gouan,108,POINT (-116.304 33.778),7
19398,-116.85,33.767,16,04,2004,no,Brassica tournefortii Gouan,107,POINT (-116.85 33.767),6
19399,-117.1,34.1,16,04,1987,no,Brassica tournefortii Gouan,106,POINT (-117.1 34.1),6
19400,-117.1,34.1,16,04,1987,no,Brassica tournefortii Gouan,106,POINT (-117.1 34.1),6
19401,-116.635,33.925,16,04,1980,no,Brassica tournefortii Gouan,107,POINT (-116.635 33.925),7
19402,-116.642,33.925,16,04,1980,no,Brassica tournefortii Gouan,107,POINT (-116.642 33.925),7
19403,-115.47,33.414,15,04,1989,no,Brassica tournefortii Gouan,105,POINT (-115.47 33.414),7
19404,-116.145,34.292,14,04,1992,no,Brassica tournefortii Gouan,105,POINT (-116.145 34.292),7
19405,-115.2,32.968,14,04,1980,no,Brassica tournefortii Gouan,105,POINT (-115.2 32.968),7
19406,-115.18,32.97,14,04,1980,no,Brassica tournefortii Gouan,105,POINT (-115.18 32.97),7
19407,-117.117,33.933,13,04,2001,no,Brassica tournefortii Gouan,103,POINT (-117.117 33.933),6
19408,-115.18,32.96,11,04,1969,no,Brassica tournefortii Gouan,101,POINT (-115.18 32.96),7
19410,-117.042,33.908,09,04,2002,no,Brassica tournefortii Gouan,99,POINT (-117.042 33.908),6
19411,-117.042,33.908,09,04,2002,no,Brassica tournefortii Gouan,99,POINT (-117.042 33.908),6
19412,-117.042,33.908,09,04,2002,no,Brassica tournefortii Gouan,99,POINT (-117.042 33.908),6
19413,-115.168,33.417,09,04,1999,no,Brassica tournefortii Gouan,99,POINT (-115.168 33.417),7
19414,-115.154,33.048,08,04,2010,no,Brassica tournefortii Gouan,98,POINT (-115.154 33.048),7
19415,-118.399,33.739,08,04,2005,no,Brassica tournefortii Gouan,98,POINT (-118.399 33.739),6
19416,-118.62,34.445,08,04,2003,no,Brassica tournefortii Gouan,98,POINT (-118.62 34.445),6
19417,-118.62,34.445,08,04,2003,no,Brassica tournefortii Gouan,98,POINT (-118.62 34.445),6
19418,-115.154,33.048,08,04,2010,no,Brassica tournefortii Gouan,98,POINT (-115.154 33.048),7
19419,-115.917,33.094,08,04,1980,no,Brassica tournefortii Gouan,99,POINT (-115.917 33.094),7
19420,-114.965,34.87,07,04,2010,no,Brassica tournefortii Gouan,97,POINT (-114.965 34.87),7
19421,-116.45,33.114,06,04,2002,no,Brassica tournefortii Gouan,96,POINT (-116.45 33.114),7
19422,-116.75,33.284,06,04,2002,no,Brassica tournefortii Gouan,96,POINT (-116.75 33.284),6
19423,-114.917,34.1,06,04,1995,no,Brassica tournefortii Gouan,96,POINT (-114.917 34.1),7
19424,-117.558,34.05,06,04,1989,no,Brassica tournefortii Gouan,96,POINT (-117.558 34.05),6
19425,-116.867,33.767,05,04,2004,no,Brassica tournefortii Gouan,96,POINT (-116.867 33.767),6
19426,-116.867,33.767,05,04,2004,no,Brassica tournefortii Gouan,96,POINT (-116.867 33.767),6
19427,-114.643,34.248,05,04,2003,no,Brassica tournefortii Gouan,95,POINT (-114.643 34.248),7
19428,-114.643,34.248,05,04,2003,no,Brassica tournefortii Gouan,95,POINT (-114.643 34.248),7
19429,-117.3,33.983,05,04,1989,no,Brassica tournefortii Gouan,95,POINT (-117.3 33.983),6
19430,-117.442,34.017,04,04,2003,no,Brassica tournefortii Gouan,94,POINT (-117.442 34.017),6
19431,-117.442,34.017,04,04,2003,no,Brassica tournefortii Gouan,94,POINT (-117.442 34.017),6
19432,-114.917,33.733,04,04,1992,no,Brassica tournefortii Gouan,95,POINT (-114.917 33.733),7
19433,-114.908,33.734,04,04,1992,no,Brassica tournefortii Gouan,95,POINT (-114.908 33.734),7
19434,-115.917,33.667,03,04,2001,no,Brassica tournefortii Gouan,93,POINT (-115.917 33.667),7
19435,-115.917,33.667,03,04,2001,no,Brassica tournefortii Gouan,93,POINT (-115.917 33.667),7
19436,-117.408,33.741,02,04,2010,no,Brassica tournefortii Gouan,92,POINT (-117.408 33.741),6
19437,-116.558,33.997,02,04,2001,no,Brassica tournefortii Gouan,92,POINT (-116.558 33.997),7
19438,-116.558,33.997,02,04,2001,no,Brassica tournefortii Gouan,92,POINT (-116.558 33.997),7
19439,-117.714,33.749,01,04,2008,no,Brassica tournefortii Gouan,92,POINT (-117.714 33.749),6
19440,-117.378,34.636,01,04,2008,no,Brassica tournefortii Gouan,92,POINT (-117.378 34.636),7
19441,-116.434,33.319,01,04,1991,no,Brassica tournefortii Gouan,91,POINT (-116.434 33.319),7
19442,-116.384,34.783,30,03,2009,no,Brassica tournefortii Gouan,89,POINT (-116.384 34.783),7
19443,-117.18,33.932,30,03,1995,no,Brassica tournefortii Gouan,89,POINT (-117.18 33.932),6
19444,-117.183,33.933,30,03,1995,no,Brassica tournefortii Gouan,89,POINT (-117.183 33.933),6
19445,-116.574,34.007,30,03,1973,no,Brassica tournefortii Gouan,89,POINT (-116.574 34.007),7
19446,-116.674,33.882,30,03,1976,no,Brassica tournefortii Gouan,90,POINT (-116.674 33.882),7
19447,-114.391,34.181,29,03,2004,no,Brassica tournefortii Gouan,89,POINT (-114.391 34.181),7
19448,-116.817,33.917,29,03,2005,no,Brassica tournefortii Gouan,88,POINT (-116.817 33.917),7
19449,-114.296,34.174,29,03,2004,no,Brassica tournefortii Gouan,89,POINT (-114.296 34.174),7
19450,-114.231,34.296,29,03,2004,no,Brassica tournefortii Gouan,89,POINT (-114.231 34.296),7
19451,-116.817,33.917,29,03,2005,no,Brassica tournefortii Gouan,88,POINT (-116.817 33.917),7
19452,-116.2,34.733,29,03,2001,no,Brassica tournefortii Gouan,88,POINT (-116.2 34.733),7
19453,-117.117,33.95,29,03,1994,no,Brassica tournefortii Gouan,88,POINT (-117.117 33.95),6
19455,-116.322,34.833,27,03,2009,no,Brassica tournefortii Gouan,86,POINT (-116.322 34.833),7
19456,-117.117,33.95,27,03,2001,no,Brassica tournefortii Gouan,86,POINT (-117.117 33.95),6
19457,-117.715,33.462,26,03,2008,no,Brassica tournefortii Gouan,86,POINT (-117.715 33.462),6
19458,-115.084,34.904,26,03,2006,no,Brassica tournefortii Gouan,85,POINT (-115.084 34.904),7
19459,-118.438,33.94,25,03,1986,no,Brassica tournefortii Gouan,84,POINT (-118.438 33.94),6
19460,-117.5,34.617,24,03,1996,no,Brassica tournefortii Gouan,84,POINT (-117.5 34.617),7
19461,-117.5,34.617,24,03,1996,no,Brassica tournefortii Gouan,84,POINT (-117.5 34.617),7
19462,-116.244,34.75,23,03,2004,no,Brassica tournefortii Gouan,83,POINT (-116.244 34.75),7
19463,-116.4,33.65,23,03,2003,no,Brassica tournefortii Gouan,82,POINT (-116.4 33.65),7
19464,-116.244,34.75,23,03,2004,no,Brassica tournefortii Gouan,83,POINT (-116.244 34.75),7
19465,-116.4,33.65,23,03,2003,no,Brassica tournefortii Gouan,82,POINT (-116.4 33.65),7
19466,-115.21,33.706,22,03,2010,no,Brassica tournefortii Gouan,81,POINT (-115.21 33.706),7
19467,-115.196,33.722,22,03,2010,no,Brassica tournefortii Gouan,81,POINT (-115.196 33.722),7
19468,-116.107,33.163,22,03,2004,no,Brassica tournefortii Gouan,82,POINT (-116.107 33.163),7
19469,-119.524,33.28,22,03,2001,no,Brassica tournefortii Gouan,81,POINT (-119.524 33.28),6
19470,-120.252,34.47,21,03,1975,no,Brassica tournefortii Gouan,80,POINT (-120.252 34.47),6
19471,-120.252,34.51,21,03,1975,no,Brassica tournefortii Gouan,80,POINT (-120.252 34.51),6
19472,-115.599,33.334,21,03,1992,no,Brassica tournefortii Gouan,81,POINT (-115.599 33.334),7
19473,-120.252,34.47,21,03,1975,no,Brassica tournefortii Gouan,80,POINT (-120.252 34.47),6
19474,-115.297,34.258,20,03,1977,no,Brassica tournefortii Gouan,79,POINT (-115.297 34.258),7
19475,-114.473,34.448,19,03,2004,no,Brassica tournefortii Gouan,79,POINT (-114.473 34.448),7
19476,-114.406,34.418,19,03,2004,no,Brassica tournefortii Gouan,79,POINT (-114.406 34.418),7
19477,-114.497,34.305,19,03,2003,no,Brassica tournefortii Gouan,78,POINT (-114.497 34.305),7
19478,-114.648,34.321,19,03,2003,no,Brassica tournefortii Gouan,78,POINT (-114.648 34.321),7
19479,-114.633,32.873,19,03,1998,no,Brassica tournefortii Gouan,78,POINT (-114.633 32.873),7
19480,-116.855,32.651,19,03,1982,no,Brassica tournefortii Gouan,78,POINT (-116.855 32.651),6
19481,-116.406,33.716,19,03,1971,no,Brassica tournefortii Gouan,78,POINT (-116.406 33.716),7
19482,-116.447,34.825,18,03,2008,no,Brassica tournefortii Gouan,78,POINT (-116.447 34.825),7
19483,-114.627,34.666,18,03,2001,no,Brassica tournefortii Gouan,77,POINT (-114.627 34.666),7
19484,-114.393,34.184,18,03,2003,no,Brassica tournefortii Gouan,77,POINT (-114.393 34.184),7
19485,-114.232,34.324,18,03,2003,no,Brassica tournefortii Gouan,77,POINT (-114.232 34.324),7
19486,-115.035,32.708,18,03,1998,no,Brassica tournefortii Gouan,77,POINT (-115.035 32.708),7
19487,-116.298,33.775,17,03,2008,no,Brassica tournefortii Gouan,77,POINT (-116.298 33.775),7
19488,-115.675,34.71,17,03,2005,no,Brassica tournefortii Gouan,76,POINT (-115.675 34.71),7
19489,-114.56,34.171,17,03,2003,no,Brassica tournefortii Gouan,76,POINT (-114.56 34.171),7
19490,-116.855,34.417,17,03,2004,no,Brassica tournefortii Gouan,77,POINT (-116.855 34.417),7
19491,-114.306,34.326,17,03,2004,no,Brassica tournefortii Gouan,77,POINT (-114.306 34.326),7
19492,-116.855,34.417,17,03,2004,no,Brassica tournefortii Gouan,77,POINT (-116.855 34.417),7
19493,-114.784,33.653,16,03,2010,no,Brassica tournefortii Gouan,75,POINT (-114.784 33.653),7
19494,-117.683,34.122,16,03,2009,no,Brassica tournefortii Gouan,75,POINT (-117.683 34.122),6
19495,-117.683,34.122,16,03,2009,no,Brassica tournefortii Gouan,75,POINT (-117.683 34.122),6
19496,-114.8,33.592,15,03,2010,no,Brassica tournefortii Gouan,74,POINT (-114.8 33.592),7
19497,-114.4,34.305,15,03,2004,no,Brassica tournefortii Gouan,75,POINT (-114.4 34.305),7
19498,-114.401,34.31,15,03,2004,no,Brassica tournefortii Gouan,75,POINT (-114.401 34.31),7
19499,-116.101,32.644,14,03,2001,no,Brassica tournefortii Gouan,73,POINT (-116.101 32.644),7
19500,-114.889,34.856,14,03,1998,no,Brassica tournefortii Gouan,73,POINT (-114.889 34.856),7
19501,-116.101,32.644,14,03,2001,no,Brassica tournefortii Gouan,73,POINT (-116.101 32.644),7
19502,-120.6,35.067,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.6 35.067),4
19503,-120.592,35.072,13,03,2004,no,Brassica tournefortii Gouan,73,POINT (-120.592 35.072),4
19504,-116.278,35.098,13,03,1998,no,Brassica tournefortii Gouan,72,POINT (-116.278 35.098),7
19505,-117.483,34.025,12,03,1997,no,Brassica tournefortii Gouan,71,POINT (-117.483 34.025),6
19506,-117.533,33.85,11,03,2004,no,Brassica tournefortii Gouan,71,POINT (-117.533 33.85),6
19507,-117.025,33.692,11,03,1998,no,Brassica tournefortii Gouan,70,POINT (-117.025 33.692),6
19508,-117.533,33.85,11,03,2004,no,Brassica tournefortii Gouan,71,POINT (-117.533 33.85),6
19509,-115.531,33.321,10,03,2005,no,Brassica tournefortii Gouan,69,POINT (-115.531 33.321),7
19510,-115.556,33.341,10,03,2005,no,Brassica tournefortii Gouan,69,POINT (-115.556 33.341),7
19511,-115.869,33.682,10,03,2009,no,Brassica tournefortii Gouan,69,POINT (-115.869 33.682),7
19512,-115.504,33.299,10,03,2005,no,Brassica tournefortii Gouan,69,POINT (-115.504 33.299),7
19513,-116.333,33.825,10,03,1994,no,Brassica tournefortii Gouan,69,POINT (-116.333 33.825),7
19514,-120.627,34.564,10,03,1988,no,Brassica tournefortii Gouan,70,POINT (-120.627 34.564),6
19515,-115.49,33.287,10,03,2005,no,Brassica tournefortii Gouan,69,POINT (-115.49 33.287),7
19516,-116.4,33.9,09,03,1995,no,Brassica tournefortii Gouan,68,POINT (-116.4 33.9),7
19517,-116.4,33.85,09,03,1995,no,Brassica tournefortii Gouan,68,POINT (-116.4 33.85),7
19518,-116.5,33.89,08,03,1994,no,Brassica tournefortii Gouan,67,POINT (-116.5 33.89),7
19519,-115.843,32.728,08,03,1986,no,Brassica tournefortii Gouan,67,POINT (-115.843 32.728),7
19520,-117.248,32.876,07,03,2008,no,Brassica tournefortii Gouan,67,POINT (-117.248 32.876),6
19522,-115.735,33.634,05,03,1995,no,Brassica tournefortii Gouan,64,POINT (-115.735 33.634),7
19523,-115.514,33.299,04,03,2005,no,Brassica tournefortii Gouan,63,POINT (-115.514 33.299),7
19524,-116.377,34.788,04,03,2009,no,Brassica tournefortii Gouan,63,POINT (-116.377 34.788),7
19525,-115.918,33.613,03,03,2005,no,Brassica tournefortii Gouan,62,POINT (-115.918 33.613),7
19526,-119.184,34.147,03,03,2001,no,Brassica tournefortii Gouan,62,POINT (-119.184 34.147),6
19527,-116.7,33.892,03,03,1985,no,Brassica tournefortii Gouan,62,POINT (-116.7 33.892),7
19528,-119.06,34.203,03,03,2001,no,Brassica tournefortii Gouan,62,POINT (-119.06 34.203),6
19529,-114.847,32.815,02,03,2002,no,Brassica tournefortii Gouan,61,POINT (-114.847 32.815),7
19530,-114.174,34.254,01,03,2003,no,Brassica tournefortii Gouan,60,POINT (-114.174 34.254),7
19531,-117.317,33.967,01,03,1997,no,Brassica tournefortii Gouan,60,POINT (-117.317 33.967),6
19532,-114.281,34.356,01,03,2004,no,Brassica tournefortii Gouan,61,POINT (-114.281 34.356),7
19533,-117.317,33.967,01,03,1997,no,Brassica tournefortii Gouan,60,POINT (-117.317 33.967),6
19534,-114.228,34.202,01,03,2003,no,Brassica tournefortii Gouan,60,POINT (-114.228 34.202),7
19535,-115.658,33.683,01,03,1986,no,Brassica tournefortii Gouan,60,POINT (-115.658 33.683),7
19536,-115.963,32.797,01,03,2010,no,Brassica tournefortii Gouan,60,POINT (-115.963 32.797),7
19537,-115.658,33.683,01,03,1986,no,Brassica tournefortii Gouan,60,POINT (-115.658 33.683),7
19538,-115.634,34.766,27,02,2008,no,Brassica tournefortii Gouan,58,POINT (-115.634 34.766),7
19539,-116.273,35.102,26,02,1998,no,Brassica tournefortii Gouan,57,POINT (-116.273 35.102),7
19540,-115.281,34.063,26,02,2005,no,Brassica tournefortii Gouan,57,POINT (-115.281 34.063),7
19541,-116.838,34.937,24,02,2005,no,Brassica tournefortii Gouan,55,POINT (-116.838 34.937),7
19542,-114.601,32.782,20,02,2010,no,Brassica tournefortii Gouan,51,POINT (-114.601 32.782),7
19543,-119.022,34.076,20,02,2009,no,Brassica tournefortii Gouan,51,POINT (-119.022 34.076),6
19544,-117.296,33.047,19,02,2001,no,Brassica tournefortii Gouan,50,POINT (-117.296 33.047),6
19545,-116.867,33.958,19,02,1998,no,Brassica tournefortii Gouan,50,POINT (-116.867 33.958),7
19546,-115.647,33.361,18,02,2010,no,Brassica tournefortii Gouan,49,POINT (-115.647 33.361),7
19547,-115.743,32.678,18,02,1973,no,Brassica tournefortii Gouan,49,POINT (-115.743 32.678),7
19548,-115.044,33.603,18,02,1998,no,Brassica tournefortii Gouan,49,POINT (-115.044 33.603),7
19549,-117.417,34.017,17,02,1998,no,Brassica tournefortii Gouan,48,POINT (-117.417 34.017),6
19550,-116.297,33.701,17,02,2005,no,Brassica tournefortii Gouan,48,POINT (-116.297 33.701),7
19551,-115.293,33.626,17,02,2005,no,Brassica tournefortii Gouan,48,POINT (-115.293 33.626),7
19552,-116.675,33.895,17,02,1973,no,Brassica tournefortii Gouan,48,POINT (-116.675 33.895),7
19553,-114.281,34.356,15,02,1986,no,Brassica tournefortii Gouan,46,POINT (-114.281 34.356),7
19554,-116.673,33.91,14,02,2004,no,Brassica tournefortii Gouan,45,POINT (-116.673 33.91),7
19555,-115.077,33.914,10,02,2005,no,Brassica tournefortii Gouan,41,POINT (-115.077 33.914),7
19556,-117.234,34.037,11,02,1988,no,Brassica tournefortii Gouan,42,POINT (-117.234 34.037),6
19557,-115.081,33.913,10,02,2005,no,Brassica tournefortii Gouan,41,POINT (-115.081 33.913),7
19558,-117.235,34.038,11,02,1988,no,Brassica tournefortii Gouan,42,POINT (-117.235 34.038),6
19559,-115.081,33.913,10,02,2005,no,Brassica tournefortii Gouan,41,POINT (-115.081 33.913),7
19560,-115.767,32.783,09,02,2006,no,Brassica tournefortii Gouan,40,POINT (-115.767 32.783),7
19561,-117.352,34.063,08,02,1973,no,Brassica tournefortii Gouan,39,POINT (-117.352 34.063),6
19562,-120.608,35.022,06,02,2004,no,Brassica tournefortii Gouan,37,POINT (-120.608 35.022),4
19563,-116.889,32.577,05,02,2005,no,Brassica tournefortii Gouan,36,POINT (-116.889 32.577),6
19564,-114.49,34.096,05,02,2004,no,Brassica tournefortii Gouan,36,POINT (-114.49 34.096),7
19565,-116.889,32.575,05,02,2005,no,Brassica tournefortii Gouan,36,POINT (-116.889 32.575),6
19566,-116.889,32.577,05,02,2005,no,Brassica tournefortii Gouan,36,POINT (-116.889 32.577),6
19567,-117.133,34.073,03,02,1967,no,Brassica tournefortii Gouan,34,POINT (-117.133 34.073),6
19568,-115.868,33.512,02,02,2005,no,Brassica tournefortii Gouan,33,POINT (-115.868 33.512),7
19569,-114.837,32.757,02,02,1998,no,Brassica tournefortii Gouan,33,POINT (-114.837 32.757),7
19570,-115.617,33.687,01,02,1998,no,Brassica tournefortii Gouan,32,POINT (-115.617 33.687),7
19571,-115.957,33.301,31,01,1967,no,Brassica tournefortii Gouan,31,POINT (-115.957 33.301),7
19572,-117.183,33.525,30,01,1988,no,Brassica tournefortii Gouan,30,POINT (-117.183 33.525),6
19573,-115.07,33.027,29,01,1977,no,Brassica tournefortii Gouan,29,POINT (-115.07 33.027),7
19574,-117.175,34.088,26,01,2009,no,Brassica tournefortii Gouan,26,POINT (-117.175 34.088),6
19575,-117.367,34.183,25,01,2006,no,Brassica tournefortii Gouan,25,POINT (-117.367 34.183),6
19576,-114.671,33.028,26,01,1992,no,Brassica tournefortii Gouan,26,POINT (-114.671 33.028),7
19577,-117.175,34.088,26,01,2009,no,Brassica tournefortii Gouan,26,POINT (-117.175 34.088),6
19578,-117.367,34.183,25,01,2006,no,Brassica tournefortii Gouan,25,POINT (-117.367 34.183),6
19579,-119.278,34.27,24,01,1998,no,Brassica tournefortii Gouan,24,POINT (-119.278 34.27),6
19580,-115.423,33.687,24,01,1998,no,Brassica tournefortii Gouan,24,POINT (-115.423 33.687),7
19581,-115.889,33.176,17,01,2005,no,Brassica tournefortii Gouan,17,POINT (-115.889 33.176),7
19582,-117.317,33.983,18,01,1988,no,Brassica tournefortii Gouan,18,POINT (-117.317 33.983),6
19583,-117.317,33.983,18,01,1988,no,Brassica tournefortii Gouan,18,POINT (-117.317 33.983),6
19584,-120.089,36.074,13,01,2010,no,Brassica tournefortii Gouan,13,POINT (-120.089 36.074),5
19585,-119.959,36.003,13,01,2010,no,Brassica tournefortii Gouan,13,POINT (-119.959 36.003),5
19586,-119.959,36.003,13,01,2010,no,Brassica tournefortii Gouan,13,POINT (-119.959 36.003),5
19587,-117.289,33.104,13,01,2005,no,Brassica tournefortii Gouan,13,POINT (-117.289 33.104),6
19588,-115.737,33.462,13,01,2005,no,Brassica tournefortii Gouan,13,POINT (-115.737 33.462),7
19589,-117.367,34.05,11,01,1997,no,Brassica tournefortii Gouan,11,POINT (-117.367 34.05),6
19590,-116.667,33.917,07,01,1988,no,Brassica tournefortii Gouan,7,POINT (-116.667 33.917),7
19591,-121.234,35.996,07,01,2010,no,Brassica tournefortii Gouan,7,POINT (-121.234 35.996),4
19592,-115.963,32.797,01,03,2010,no,Brassica tournefortii Gouan,60,POINT (-115.963 32.797),7
19593,-119.959,36.003,13,01,2010,no,Brassica tournefortii Gouan,13,POINT (-119.959 36.003),5
19594,-115.917,33.667,03,04,2001,no,Brassica tournefortii Gouan,93,POINT (-115.917 33.667),7
19595,-114.908,33.734,04,04,1992,no,Brassica tournefortii Gouan,95,POINT (-114.908 33.734),7
19596,-116.889,34.875,28,03,2011,no,Brassica tournefortii Gouan,87,POINT (-116.889 34.875),7
19597,-116.889,32.575,05,02,2005,no,Brassica tournefortii Gouan,36,POINT (-116.889 32.575),6
19598,-115.889,33.176,17,01,2005,no,Brassica tournefortii Gouan,17,POINT (-115.889 33.176),7
